,FaqID,FaqQuestion,FaqAnswer
3261,118175,how do i remove furniture polish from laminate wood effect flooring which has become dangerously slippery  ,try misting a dust mop or swifter with windex with amonia and moist mop the floor 
3262,100317,how do i recharge my a c ina 92 camaro r s  ,you can t got to wal mart and get what you need   your car is pre 1994 and has an r 12 refrigerent system   it isn t compatible with the r 134a you can buy at the auto parts stores or wal mart   the fluid uses a different oil base that will immediately erode and kill your seals  rendering your compressor  condenser  and evaporator useless most shops still have access to r 12  but it s spendy because no car has been produced since 1994 that uses it   you can convert over to r 134a  but it s not a job you d want to tackle in your driveway  and if all the r 12 isn t evacuated properly  it can cause problems 
3263,47753,how do i stop water from seeping through my poured concrete foundation  i have gutters and window covers installed   water comes into my basement near the base of the walls after a heavy rain ,see if you can lead the water that comes down the gutters and downspouts away from the foundation    you can get 4 or 6 inch pipe that receives this water  and sends it downhill away from the house    you may have to run a very long pipe or pipes to get to the far side   i used to have this problem  but this technique worked great for me  yes  sealer will help  but if the water is pouring fast through the walls  you have a severe drainage problem  which should be solved 
3264,25456,how do i charge a home air conditioner  ,your charge will depend on a number of factors   first  determine the ambient temperature outside   then  put a thermometer on the suction line  the bigger of the two pipes on your outside condenser   watch the temp of the suction line as you charge the unit   at 95 degress outside with 68psi of freon on your low side  big pipe  you should have a line temp of 43   45 degrees   then check the temperature of the air coming out of the vent closest to your a c inside your home   proper outlet temp will be 55 57 degrees   do not charge more than 75psi of freon   this will cause your a c to not properly change from vapor to liquid to vapor in the cycle a c is a tricky  and time consuming proposition   if nothing else  hook your blue hose up to the large line schrader valve  looks like a tire valve  on the outside unit   charge it to 70psi and wait   keep checking the large line temp and the inside vent temp til you get 43 45 degrees outside on the line and 55 59 degrees inside   do not over charge the freon   as your unit balances the freon in liquid and vapor forms  the pressure will drop  so be patient and use temperature to achieve maximum cooling efficiency   stick with 68   7o psi on the low side  large line  on the outside unit if nothing else   and let it run to allow it to properly balance out the freon if you get confused  call a tech   better to pay him now than make things worse 
3265,58312,how would one repair a cantaloupe sized hole in drywall in a discreet fashion with rather limited supplies  it doesnt need to be particularly sturdy  i just need to be able to paint over it and make sure it looks like nothing ever really happened to it ,materials   tools knife  6 or 8 drywall screws or other flat headed  countersunk  screws  screw driver  2 wooden paint stirrers or a wooden yardstick  duct tape  simple white glue   some spackling or drywall compound  putty knife  or spatula   sandpaper  6 pack of beer  paint  a framed mirror  picture  or print if the broken dry wall is still in place or punched into the wall cavity  carefully remove it  cut out the broken material carefully   trying to keep it in one piece or attached to the backing paper    and save it  you re going to reuse it get a couple of wooden strips or thin boards that are long enough to cross the hole  wooden paint stirrers  free  or wooden yard stick cut down to size will work  so would a wooden ruler place one of the sticks into the wall cavity so that it traverses the hole  hold it up against the back side of the existing wallboard and secure it with a screw on each end  you re screwing through the wall and into the wooden strip behind the wall  repeat with the other strip so you have  2 strips crossing the hole  this is the structure to which you will attach the broken piece  if the hole is small enough or the wooden strip wide enough   only one may be required put the broken pieces of wall on the floor face down and assemble them in their orignial configuration like a puzzle  use the duct tape to hold them together if necessary  flip the assembly over  and glue any partial pieces on to fill in any holes  trying to achieve a relatively flat wall surface put the reassembled wall section into the hole  securing it to the strips with either a couple of screws  or glue if the wall section is too broken up to get a screw into  all the screws should be screwed in far enough to leave a little indention  sparingly smooth on the spackling or drywall compound with a putty knife  or spatula   just filling in the cracks and the screw holes  try to preserve as much of the original wall texture as possible   it s hard to replicate if you don t have spakling or joint compound  use the white glue  to fill in indentions  like those made by the screws  don t try to fill it in all at once  do one layer  drink a beer while it drys  then repeat don t worry about glue not drying flat  sand off the excess joint compound or glue to get a flat surface paint and hang a picture over it  drink the rest of your beer and resolve to not make any more holes in the wall 
3266,111835,how do i fix an elecrical shortage  ,your question is pretty general    but here s a general answer turn off the power source   identify the short using a multi tester    one that measures resistance   and remedy the short  making sure surviving connections are appropriately tight 
3267,80920,how can you tell the amperage on a panel box  ,if your main breaker does not have lable on it  you can tell by the sizing of the wires coming in to it  if you can still read the writing on the cable   2 aluminum or  3 copper is good for 100 amps  2 0 aluminum or  1 copper is rated at 150 amps  4 0 aluminum or 3 0 copper is rated at 200 amps  if you have wires smaller than a   3  you probably have an very old 60 amp service  which is pretty rare but i still run into them on occasion  the answer about the   of 20 amp breakers in a panel is totally wrong 
3268,44255,how do i maintain my vehicle to make sure it is in its best shape  ,your car should have come with an owners manual maintenance schedule follow the maintenance schedule per the manufacturer s recommended time mileage periods   some manufacturers recommend two different intervals  they say  depends  on driving  follow the lower mileage time period maintenance schedules and you should have a car for a long time 
3269,129605,how do i retreive a lost hard contac lens from the sink drain  ,wow  this has happened to me before   actually more than once first  don t run any water or anything down the drain   the contact might be already gone  but there s a possibility that it s still in the p trap underneath the sink   if you put anything down the sink there s a possibility that it might wash out into the pipes and be lost  the p trap is the curved pipe you see underneath the sink   disconnect the p trap underneath the sink   first  put something under there to catch the water that will fall out when you disconnect it   the p trap is usually held onto the pipes with some rings   all you have to do is unscrew the rings   you might need to use a pliers or vice grip to do this   after you unscrew the rings  just slide the p trap off the pipe  and dump the water from the p trap into your bucket or whatever   examine this water for your contact lens also  sometimes the contact can get stuck to the pipe inside the sink   there s gunk on there that the contact will sometimes stick to   so if you don t find it in the p trap  check the pipe that goes from the sink to the p trap   if the contact is in there  you can dislodge it with a long tool  a stick  pencil  whatever  if it s not in that pipe or the p trap  you probably won t get it back   also  if you re not completely sure that it went into the sink  check the floor and other surfaces in the bathroom   sometimes it can seem like they fell in there when they really fell somewhere else   if you shine a flashlight around it makes it easier to locate the contact because it will reflect the light from the flashlight   you can see the glint of the light off the contact and that s how you ll know where it is if you find your contact  of course  you will want to clean the contact lens thoroughly before putting it back into your eye i hope you find it 
3270,31748,how do i clean a ford focus injector  i believe it s blocked  ,there is fuel injector cleaner you can buy   pep boys or some other automotive place
3271,35253,how to replace 2001 chevy tahoe daytime running lights  i am wondering how to replace on of my drl on my tahoe   i am not sure how to do this  and i dont want to pay the dealership to fix it   also  what kind of bulb does it need and where can i get it   thanks,ok there are 2 l shaped metal rods on the top of the headlight assembly   turn them and pull them up   this will allow you to take the whole headlight assembly out   once you do that you have to look on the lower section of the assembly that houses the running light   on the side closest to the middle there is a gray plastic tab kind of u shaped   you have to push that plastic tab and then the lower section will come out   the drl is the one on the outside and is a 4157 bulb  take out the bulb and replace it with new one   then when you go to put the lower section back there will be two prongs on the end that must slip in before you push the u shaped tab back in   once that is in put the assembly back and install pins and your done   for pictures look in your owners manual and you will see what i am describing
3272,63126,how can i get a carpet clean of general dirt without hiring a professional cleaner or cleaning equipment  ,a thorough vacuuming will do most of the job  then either use a carpet cleaner applied on a scrubbing brush  you won t need a trip to the gym after though  you can but these in any supermarket  1001 is a reliable brand as is stardrops if you want an allround cleanerif its smells you need to shift  sprinkle a tub of baking powder onto the carpet  leave overnight then vacuum  eco friendly and amazingly effective
3273,128790,how do i fix the power windows on my 2000 hyundai accent  the passenger side fell off the track  i have a 2000 hyundai accent  it has power windows  the passenger side fell off of the track  does anyone know how to or know where the best place to find a manual so that i can fix it myself   i ve alwaze been good with cars  but never encountered this problem  never had to deal with windows  hopefully someone has some good answers ,use a long handled flat bladed screwdriver and pop the interior door panel off and take a look  not to hard from there 
3274,58723,how to paint upholstered furniture  we bought this old rv  we are trying to change the look  the fabric in the kitchen seat it s ok  buy we want to add some color  the fabric is velvet like or corduroy,your local upholstery store should sell special upholstery spray paints made for fabric  you may just want to throw in some throw pillows or curtains in different colors to avoid all the work though 
3275,75414,how do i relocate my iat sensor  1998 pontiac sunfire gt  put in an aftermarket intake now iat sensor has no where to go but sit there in the heat  need to put it somewhere cooler  does anyone know if the wires are  special  because i need to add another foot of it to pout it where it would be colder air ,iat  should mean intake air temperature sensor that tells your onboard computer how to adjust fuel etc  so you need to locate just before the inlet  however if your question is about where to locate the wires  by all means keep away from hot surfaces like exaust manafolds  engine blocks etc  just be careful and tye up out of the way  but allow slack to account for engine vibration and torque movement 
3276,51424,how do you wrap the freon line of an air conditioner  ,i m going to assume you are talking about the copper lines that run between the indoor and outdoor units   the only line that needs to be wrapped is the suction line  the bigger of the two  which will also be the cold one of the two   try home depot  or a store like that  ask for pipe insulation  you will need to know the outside diameter of the pipe for the type you can slide over the pipe   if you can t do it that way  ask for a roll of cork or tar like insulation wrap   you simply unroll the wrap at an angle around the pipe  keeping it somewhat taught  andoverlapping it a little for whatever length you need   it is plyable enough that you can kind of mold it to the pipe   this will prevent the cold pipe from sweating and getting a layer or buildup of frost 
3277,98345,how do you remove front hub assembly on a 2wd ford explorer xlt  ,raise the vehicle and support remove the wheel cover   lug nuts   tire  brake caliper and pads  spindle nut cover  cotter pin and the hub nut and remove the rotor if you want too remove the spindle you need to seperate the upper and lower ball joints  i hope this helps
3278,127205,how do you add de to an above ground pool when you open it the first time  ,once you get the pool filled to the proper height  you add the de directly to the skimmer  keep in mind that you ll have to do a lot of  bumping  and backwashing at first  and you ll have to replace the de powder you lose with each backwash 
3279,11241,how to change a 1983 saab 900 brakes  ,take off wheel  replace brake pad  put wheel back on 
3280,106049,how do i change the transmission fluid on acura 3 2tl  1999    i was planning to change the transmission fluid on my acura by myself  and i wanted to know where the bolts were located for taking out oil  and adding oil   websites with pictures would be very helpful and appreciated ,you will have to drop the tranny pan and let the fluid run all over the place  get a kitty litte pan to catch it all   while the pan is dropped  change the filter and other consumables to include the pan gasket 
3281,86791,how do you care for acrylic sink  need a care guide with the do s and do nots for my new sink,here is what my acrylic tub manufacturer says in the care manual for my lasco luxury bathware soaking tub do not use abrasive cleaners or bleach based solvents as these may cause scratches or cloudiness on the suface scrubbers designed for teflon surfaces may be used for stubborn stains or body oil build up do not set heavy items on tub floor or surround to maintain shine  periodically treat shell with carnuba car wax which will also protect the suface to clean  use spray on foaming disinfectant do not use baby or other oils in bathwater as surface may become danerously slick hope these guidelines are as are helpful to you as they were to me 
3282,44981,how to adjust the idle up solenoid in a toyota  ,if you listened to the gay that tells you to drill the throttle plate   then i think that your nuts  toyota s tend to do this if the throttle position sensor is out of range gunk deposits ore dirt will trigger this problem inspect air intake filter and throttle body  if throttle body looks dirty remove it and clean it with carburetor cleaner
3283,132124,how can i secure my outdoor umbrella  tried  weights but wind lifts it out of stand  found it on roof   ,you are not supposed to keep your umbrella open all of the time   only open it when you are using it   if it is inside of a round outdoor table with a glass top and its windy enough  it will pick up the table the glass will shatter when it lands   be careful 
3284,11189,how can i fix a crack in the bottom of a fiberglass bath tub  ,call the plumbing houses around town    one of them can recommend a  qualified aqua glass repair man   for a nominal fee he will fix it and he has all the right stuff  dont use silicone
3285,68856,how to store rain water in an open tank with out getting bad  ,almost impossible  i assume you collect rain water from your roof and into a sort of cistern  it is unavoidable that lots of small organic matter gets flushed into the tank and   with the help of heat  sunlight  and air   starts to decay and stink 
3286,81861,how do you siphon gas out of a truck  ,find a plastic tube  maybe 2 meters long  stick it into the tank all the way to the bottom  suck on it until you can see the gas coming out  and then drop the tube into a 1 or 2 liter gas can or container  to stop the flow  pull the tube up  put your finger over it and hold it up in the air until gravity pulls the gas back down to the tank  avoid getting gas in your mouth  yuk  good luck 
3287,138868,how do you get rid of algae in your pool after a heavy rain  i just got a pool and i have been running my pump about 3 hrs every day  keeping it chlorinated and giving it shock treatments about once a week  which is about all the time we swim in it   it holds 3000 gallons of water   we had heavy rain the last couple of days so i had the cover over it and when i just removed it i saw the water was green   help ,adjust the ph and alkalinity  then  nuke  it with granular chlorine  run the pump 24 hours daily and keep the filter cleaned backwashed  should come back around in short order 
3288,125274,how do i get my property surveyed so i can get a building permit  i m replacing a fence downed in hurricane wilma,building inspectors at your local city hall has the information about the building and property they can guide you to the right information for the building permits
3289,47144,how do i prep a car for spraying  interested in cutting down the cost of spraying a car by doing the prep work myself  can anybody help me  do you have bodywork experience   i find it hard to find information on the net regarding prep work for car bodys so any help would be appreciated   thank you ,you first nedd to assess the condition of the bodywork  does the paint have any bubbles   is there any corrosion that needs repairing such as wheel areches etc   you dont say what the vehicle is and the age  asuming there is no serious corrosion then you have a lot of sanding to do  if the paintwork and bodywork is in good condition then you need to basically take the shine off the paintwork and ideally coat it with etch primer  the trouble is not knowing what the paint is on the vehicle as some modern paints react with older ones  if this is the case you will need to go back to bare metal to cure the bubbling effect this has  the process is not complicated but it is time consuming  from bare metal you would using body filler  mix in proportions of  filler   size of a golf ball  hardner   size of a pea  you apply the filler to the damaged area and allow to set hard  using as fine a grade of production paper as posssible  less scratches to get rid of later  you sand the repait until it is flat with the panel surface  ifi its curved use something like a piece of plastic pipe  if flat use a rubbing block  you keep repeating this process until the repair is unoticble when you run your hand over it  all repairs must be as good as that   next you prime the area using a fine dust coat so that and high or low spots can be seen and repaired this can be done by using a filler putty  this coat needs to be rubbed down with wet and dry  use soap as well it stops the paper clogging  and this process is repeated until all the repairs are complete  then if you wish you can begin applying coats of primer rubbing down with a fine paper in between  soap again  and finally panel wipe  solvent so take care  and tak rag the surface ready for painting  i reccomend several coats of primer to give a deep finish
3290,128280,how do you care for wood parquet floors after water has been spilled on them  a large amount of water was spilled on the wood floor but was taken up right away   but it looks as if there might have been some water that soaked into the wood   what do we do to get the excess water out of the wood and and how do we bring it back to it previous condition ,you are probably going to have to wait for the wood to dry out   but to expedite the process get one of those containers by damprid that has the granules in it to absorb moisture   place it in the room along with some oscillating fans   the damprid will absorb the moisture out of the air coming from the wood   don t put the granules on the wood  just leave it open near to where the spill occurred then  once you are certain you have thoroughly dried out the wood  try to use howards restore a finish in a color similar to your floor   because of the variation in parquet flooring  you may need to purchase two different colors   fornby s also has a kit you can use  if you cannot find howards    neither one will harm your floor  but if you have warpage as a result of the volume of water  you may be looking at replacement of that area 
3291,116228,how do you change a heating element in a hot water tank  ,first turn off the power to the heater via the circut panel in you house  second turn off the water supply  and output on the heater  third drain the tank  most heaters have a hook up at the bottom of the tank for a hose  check to see if you have one or two heating elements in your tank  if you have two note which one came from the top and which one is from the bottom  take them both to lowes  home depot  hardware store  and get replacements  install neww elements  then turn water back on  then restore power to the heater  and you are done 
3292,5326,how do you shingle a roof  ,start first with a row of ice and water barrieroverlap that with felt paperat the bottom use a starter roll made for shinglesthan start shingles full piece 3 4 piece 1 2 piece 1 4 pieceif you need even more details hire it out
3293,44522,how do i replace the handle on my parkinson cowan cooker  we got the replacement part but no instruction on how to do it,do you mean the oven door handle i have the same make oven  and when my kids broke the oven handle  after using it as support when they climbed up on the kitchen unit    my boyfriend undone the two screws at the top and top screws at the bottom of the door  but careful cos the front door glass will easily fall off  so hold the glass  gentley move it out of the way  on the back of the glass door you will see 2 more screws  undo these and replace the handle  or just tighten the screws back up if the handle isn t actually broken  then put it back together again we had to use slightly bigger screws as the thread had gone 
3294,82421,how do you treat minor scratches out of sun glass lenses  ,go to an auto parts store like pepboys or r s strauss  you can find many scratch removers in paste form  i use meguiar s  works like a charm 
3295,42908,how to clean cement garage floor to eleminate odor     we just bought a house and in order to bypass the down payment  we are fixing all of the issues ourselves     our garage must have been the kennel for their dog because it reeks of puppy urine   i dry heave every time i go into it and it is permiating into the room downstairs   what is the best way to get rid of stains and smells that have sat forever in a garage    besides tear it down and start over          ,the best way to clean concrete is one half gallon water one half gallon muratic acid  be sure to wear rubber gloves  and      eye protection  also set a fan blowing out of the garage after you pour the solution on the floor push around with a broom  and then rinse with a hose  i guarantee good results also you might want to just do small sections  
3296,88727,how do i get a manual for an old sears craftsman 10 inch bench saw  we inherited it recently  and there is no paperwork  the saw has to be between 20 30 years old and it is in great condition  i cannot find any year on it  it says sears craftsman 10 inch bench saw  the model number is  113 12170 with a catalog number of  1217  please help  thanks , 12170 use this number in the link below for the model question  then go to the next page which will have the model search to which you need to hit the continue button   the next page will have a section to which you need to check the view part list and hit the continue button   then at the bottom of the part list is the operating manual and part list book   hope it helps 
3297,102334,how do you check standard transmission fluid levels  i have a 1998 chevy s10 and would like to check the transmission fluid levels   how do you check the levels on a vehicle with a manual transmission ,let s start with the basics   first of all are you positive you are referring to a manual transmission   if so  then the answer is easy   if not  read the owner s manual   for an automatic transmission  park the vehicle on a level surface and engage the parking brake   start the engine and allow to warm up to normal operating temperature   raise the hood and look for the brightly colored dip stick near the firewall   the transmission should be in park when checking fluid    also check the color and smell of the fluid   dark red to almost black is an indication of trouble and a burnt smell is another indication of problems now for the manual transmission   there should be a small pipe type plug on the side of the gear case   simply remove the plug   if no oil runs out  add oil until it does   when full  replace the plug   check the owner s manual for the correct lubricant  but i think i used to use the heavy rear end oil  about 80wt    good luck 
3298,113671,how do i remove a oil pan from a 1968 impala  327ci   we got the oil pan bolts removed  but can t get it out of place   any suggestions or tips ,to elaberate on what was said  if you do not have a crossmember or steering arm in the way  then you are more than likely catching on the crankshaft  it comes down about 3 inches into the oil pan    or you are catching on the oil pump pickup tube  it comes down almost 5 inchs into the oil pan you must lift the motor high enough that the pan will come down to clear these items   warning if you move the pickup tube on the oil pump   or bend it   you will not get oil when you re start the car   that pickup tube sets just above the bottom of the oil pan   about 1 2 inches from the bottom warning   if you do not watch what you are doing you will break the distributor on the fire wall  or break the exhaust from bending them  or break the transmission from the lift a couple of pic s below showing how far the crank and oil pickup sticks out from the block
3299,50872,how do i remove an anti siphoning device from a ford ranger  ,there in the gas tank and is made part of the tank if i remember   you take it out  you will never fill your truck without having gas spit out at you  the valve does double duty to shut off the pump and keep people from stealing gas
3300,79946,how do i change the water pump on my 95 camaro  3 4 v6  ,your water pump repair is covered here  click on this link http   www autozone com servlet uibroker forwardpage  az cds en us 0900823d 80 1c e4 19 0900823d801ce419 jspgood luck
3301,100769,how to set cam position synchronizer on 1997 ford e250 without synchronizer tools  ,you have two viable options 1  buy the ford spec synchronizer tools  or2  take your ford to a mechanic that has the ford spec synchronizer tools don t work on anything yourself  especially a vital thing like cam timing  without the proper tools   there s a reason ford requires them please also be sure you have the factory service manual for the car  or its equivalent  before you begin any work good luck 
3302,25397,how can you find wiring diagrams for cadillacs other than buying them  i have wiring problem i think  no fans work  no instrument lights and no dash period,you might have a switch on the dash that controls your instrument panel lights  but if not  yeah  that s a wiring problem   like someone else said  if you find an online group with someone who has the factory diagrams  so much the better there are two aftermarket online databases that will have factory wiring diagrams for your car   mitchell ondemand  www ondemand5 com  and alldata pro  library alldatapro com    alldata offers its service  normally usd  3000 a year  for a specific car for about  15 a month   with one subscription  you could pull all the diagrams your heart desires and then simply not renew those are the only two answers i have   you could try mooching off a gm mechanic  but the odds they ll let you are slim 
3303,22623,how do you remove the battery from a 2002 bmw 525ia  i ve removed the bolts from the terminal posts and can t see what else is holding it down ,there should be a hold down on the tray that it sets on    look at the tray in front of battery or mabey at back of batttery should be jost one bolt
3304,96921,how can you find a honest car mechanic  ,im  mechanic and i am 100  honest have never sold an unecessary repair my key is building trust with all of my clients by first finding out the complaint then make an estimate detailing all visible costs then i take the customer in and show them the necessary repairs on their car so they can see the play in the ball joint or the cracked belt etc on their car warn them as best i can about other related mishaps that may occur while doing the job carry out the job and if anything is found above the estimate i either call immediately or show them immediately i will even make more than 1 estimate if its big to try and group jobs together so they can save money on labour honest mechanics do exist just go to a shop where you can talk to the mecahanic not a service advisor talk to the peson working on your car youself i hope this helps 
3305,112264,how do i get rid of the moldy smell coming from my car air conditioner  replaced cabin filter and still smells i keep my car very clean and change the cabin air filter every few months   all of a sudden  when i turn the air conditioning on the air coming out smells like wet dog  or moldy feet   i took the air filter out thinking it was the problem  but the smell remains   how do i get rid of the smell ,try bg frigi fresh    recommended by mechanic and only available  at the time  at a local vw or volvo dealership  the stuff worked    try a search on yahoo     it ll tell you the same   
3306,131999,how do i get the smell of cigarette smoke out of the house  we have a cathedral ceiling constructed of pine planks which i believe have absorbed the odor ,odoban works well  spray it on frequently  of course  test spray an area first  sams walmart food lion carries it 
3307,21576,how do i restart my 1994 nissan 180sx after returning the motor after painting  the immobiliser wont allow it  ,the computer you put in has to be for the same make   model   year  style tran  front wheel or rear wheel drive  also it has to be programed by a nissan dealership 
3308,115273,how do i turn my gas stove off  ,all gas pipes are required by law to have an shut off valve that kindof looks like this  http   starco en ec21 com co s starco img oimg 1 1 jpg   simply turn the handle into the  off  position  the valves in the images are in the  on  position you might want to ask someone to verify that you did turn it off since the valves could be different 
3309,41625,how do you get the residue from old electrical tape off of plastic without harming the plastic  ,goo goneit is a cleanser to clean sticky adhesive off most everything 
3310,37840,how do i stop the sun light from reflecting off of my skylight and burning the neighbors vinyl siding  ,tell your neighbors to kiss your butt   your skylights belong to you  their vinyl siding belongs to them   end of story 
3311,7918,how can some one align the top sprockets of the timing belt with out them moving on a chrysler cirrus 1995  i tried to align the sprockets and the sprocket by the crankshaft but they are not aligned first one is then the others arent please help,usually only one of the sprockets is the slipping culprit   i ve had this before and found that each time i lined up the sprockets and put the belt on  one sprocket would be one tooth off     being the lazy bum i am  i simply moved the offending sprocket back one tooth  installed the belt  let the tensioner go and wham  the dastardly little sprocket sprung right to the perfect spot   when you re lazy  there is an easy way to do almost everything   good luck
3312,128329,how do you cut corian counter top material   ,corian can be cut using any fine wood blades and it is as easy as wood to work with on sanding and finishing  the only difference off hand is do not use a wood file on corian use a metal file  wear a dust mask and when you use their compound to  glue  the pieces together wear rubber gloves good luck
3313,58450,how do i stop highly polished brass from tarnishing  ,try using silicon spray or balistol spray    this will give a high shine and give your brass a fine coating or protection from moisture in the air 
3314,939,how do i remove the back panel of my ge dryer  i removed the 8 screws but i m not sure how to remove the panel the 2 side panels have a lip that overlaps the back panel i m trying to get it apart so i can check the belts and drum to see why it keeps binding up thank you ,if i remember right  most older ge dryers do not have removable back panels  the front panel comes off instead  there is srews at the bottom of the front panel at floor level  after you remove those  pull the bottom outward a ways  from there  you can disengage it from the top  and have access to the area under the drum where the motor and belt tensioner pulley assembly is located  on ge dryers that open like this  the back of the drum is mounted to a shaft that goes through a bearing in the back of the dryer accessible through a small removable panel  the front of the drum rides on 2 plastic shoes mounted to the front panel  check the bearing  guide shoes  and tensioner pulley  i have had to replace the tensioner pulley  since it is plastic  it wears out somewhat quickly  or cracks and breaks loose from its center shaft  hope this helps 
3315,51589,how to maintenance and repair the rocker arm in daewoo nubira cdx automatic  2001  how to maintenance and repair the rocker arm in daewoo nubira cdx automatic  2001 ,shall i compare thee to a summer s day thou art more lovely and more temperate rough winds do shake the darling buds of may and summer s lease hath all too short a date sometime too hot the eye of heaven shines and often is his gold complexion dimm d and every fair from fair sometime declines by chance or nature s changing course untrimm d but thy eternal summer shall not fadenor lose possession of that fair thou owest nor shall death brag thou wander st in his shade when in eternal lines to time thou growest so long as men can breathe or eyes can see so long lives this and this gives life to thee 
3316,58553,how can i clean the seats in my car  i have cloth seats in my car and there pretty grubby and i need to clean them  whats the best way to clean them quickly and with less effort and should i use any products  if so  what ,you can but cleaning materiels att your local motorist shop but before using them allover test it first on a small area where you cant see it in case it causes any damage  the best way is to use a wet vac if you have one as this will leave the seats drier
3317,107674,how do i install belts on a rotary tiller  it s a rally d5500er   we have no instruction manual  and the belts were off when we got it   i think we have the large belt figured out  but the location of the small belt eludes us   any help would be appreciated ,better than calling a local repair shop   it takes allot of time to explain things on the phone and that guy on the other end of the phone  no matter how nice  has mortgage payments also and probably kids to feed   so pack it up take it to a repair shop   and say    how much to slap on this belt   is it worth  10 bucks   if you want to do it yourself buy him a beer and let him show you   that sound fair enough or get on the old internet superhighway of all improbable things and try to find the manual on line   as you know many manufacturers put heir manuals in a down loadable format   good luck ps i got to put in a bed for bulbs     and i need to borrow a tiller  you live anywher near lakeland  fl   just kidding 
3318,53375,how do i drive a stick     ,driving a standard trasmission vehicle takes practice to become profficient  there are several things your mind and body need to learn  to do at the same time or close to the same time  using first and reverse gears are the most difficult  and down shifting can take a while to get the hang of as well  first you need to get the car moving  this is where first gear is utilized  while slowly letting up on the clutch you will feel a small pressure point in the clutch  this point is where you know to push in the gas just a tad bit and the car  if done correctly  will move forward slowly  it takes getting a full mind and body  feel  of the car  of how the clutch and gas engage each other  while you practice you will jerk a lot and kill the engine  it is getting that combingation of the right clutch release point while giving a bit of gas which starts the car in a forward movement  once you get the car moving you then shift to second gear  the only gears you need to engage both the gas and clutch at the same time are first and reverse  the other gears can be changed just by pressing in the clutch  changing the gear  letting up on the clutch completely and engaging the gas pedal  finding the engagement between first  reverse and the proper amount of gas to apply can be difficult at first  go to a large parking area or a long dirt road and practice  i taught all my kids  8  to drive a standard  we always started with the standard as i feel strongely that once a person masters a standard they will not have any problems with automatics  or trucks  etc  downshifting is important and can be a bit difficult to master too  driving a standard requires using much more of your mind and body than an automatic  you have to be aware of the rpms so you can know when to shift  either up or down  listening to the vehicle with your mind and feeling how it is responding with your body is required with a standard much more than an automatic  automatics are easily driven  requires less mental and physical joining with the vehicle and is not as fun  there is more advantages to driving a standard than getting better gas milage or being able to push start it  when driving a standard you can have much more control of the car  and it is simply fun to drive when you are focusing so much of your mind and body with the car  like i said  just find that point where it feels the clutch has a bit of resistance  slowly press a bit of gas and the car will either go forward  or jerk a lot and then die  as you practice finding that point with the clutch use your whole body to  feel  the car and what it is doing  that is the best advice i can offer anyone who is getting ready to learn to drive a standard  now  some are just naturals and it comes to them easily  while others have to practive a lot  do not allow yourself to get discouraged or think you can t do it  anybody  unless mentally handicapped  can learn to drive a standard  just remember that even after you have the car functioning and on the regular road you will still require time to get all the proper shifting down pat with further practice  try downshifting prior to stopping and making the stop as smooth as possible  also try making your  take off  as smooth as possible as well  by working to make these transistions smooth you will be taking good care of you vehicle  those who get cocky and refuse to believe they need to learn more finesse in standard transmission minipulation after getting it onto the road are very hard on their vehicles which wears the clutch and other parts more quickly but also put otheers at risk by failing to fully master this type of driving  it is so fun to drive a standard with torc and horse power on a windy road   it feels like you are one with the car  joined together and it is a blast   good luck in learning this type of driving  it is a real skill and if you are patient with yourself and allow yourself to fully master this you will have so muc
3319,111265,how do i open a kenmore vacuum  so i can change the belt  model 16 52500200c  i think,kenmore has repair centers for a reason its in the manual listed or call kenmore for the nearest one  even spare part sales 
3320,122496,how do i do a home wheel balance on my truck tires  ,almost impossible to du d need to  at home  you d need to buy a bubble balancer  or make one  it s easier to go to a tire shop  some around here balance for free  or very minimal fee  to try and get you as tire customer
3321,57958,how do you bypass a clutch safety switch on a  98 vw jetta vr6  i used to have problems with it sometimes but i could just push harder on the clutch and the car would start    now it is not starting at all   i would like to bypass the safety switch and add a rocker switch to the line to provide a kill switch for my vehicle    any ideas ,stick your head under the dash and you can see the clutch saftey switch that has two wires going to it  move the cluch and you can see how it works    it has only two wires    just splice these two wires together    as for a kill switch   forget it    the clutch saftey switch only interupts the current going to the starter relay   nothing else    thus you can push start the car even with a bad clutch saftey switch
3322,107720,how do you find if there is a factory alarm in a 1991 240sx  we took the battery off of the 240  and cleaned all the battery acid off and also replaced the clamps to the terminals next thing everytime we open the door there is a ticking near the gages that sounds like the turn signals are one but a little faster     at first we thought it was the fuses   all of them are good   then maybe a short  but i figured it sounds like a cheap alarm that was never fully disabled because the floor lights flash along with the clicking noise  i just got the 240 like a week ago  everything else is great ,try closing the drivers door and use the key to lock and then unlock the door see if the noise and flashing stop    if not than it is most likely an aftermarket alarm so then you must put the key in the ignition and look under the drivers side dashboard  where your pedals are  and look for a button or toggle switch  if there is a button hold it in and turn the key to the on position  if this doesn t work try leaving the key on and push the button  if it is a toggle switch do the same proses   flip switch and turn on or turn on and then flip switch    if there is no switch or button pull lower panel down and look for a black box  4 x6   just tucked up there some ware look for some small gage wires that lead to a remote switch of some sort      report back with your findings please   
