,FaqID,FaqQuestion,FaqAnswer
3708,15205,"How to fix a CAR that not starting? My car is Rover 200 (1998)? It usualy acting like this on this cold, damp rainning weather. I was told to change the oil and water sensor but it still acting like this. I also just got a new battery. I had been advise to change the engine oil & filter oil,..will it work? and will it be other cause of it?",Things to Check / buy / change1) New battery 2) Check Starter Motor3) New HT Leads leading to the engine4) Try buying a water dispursant spary on the Power distributer and on the HT leads5) Try a engine start aerosol on the air filter (its basically a small can of NO2) that helps it to start the combustion process-if all that fails start parking ure car indoors ( liek a garage or multi story car park or a cover to keep it dry-
3709,117110,"How do I check a car thermostat with boiling water? My car is overheating.  I put in a new thermostat, test drove it - it overheated and the coolant backed up big time into the overflow tank.  A guy said to pull the new thermostat, drop it in a pot of boiling water and ""see if it opens.""  He said sometimes you get a new one and it's bad.  So I did that.  The copper button moved out some, but how do I tell if it ""opened?""  Should I be able to see light through it at some points?","First off, if you drop the thermostat into boiling water that is at least 190 degrees, you should see the center disc move away from the outer disc.On a more realistic note, I doubt you have a bad thermostat.  What was your reason for replacement in the first place?  If the car wasn't overheating originally, more than likely you have an air pocket in the cooling system.  Many cars come with a bleeder somewhere in the cooling system that allows air to escape.  If you do not bleed the air out, you have a cavity with no coolant.  This expands at a different rate than the coolant and can cause some serious issues with the vehicle.  Please respond with more information about why you replaced the thermostat and what kind of car you have."
3710,97078,"How do you prevent indoor household items from rusting when you live near the ocean? AC is too expensive to leaving running all the time, and as a result, my windows are always open to allow air flow through my house.  How can I prevent household items (pots, pans, anything that can rust) from rusting?","I do not know where you live where you can leave the windows open all the time.  I have to assume perhaps the islands.  I live on the ocean and battle the salt daily.  The windows are always closed with the air running.  Just keeping the outside free from rust is enough and almost impossible.Everything that you buy for your home must be stainless steal or aluminum.  Any other metals when exposed to the salt air will corrode.  That is science.  Even my ocean grade hardware is pitted and all power coated aluminum fixtures are pealing.  We replace items constantly and are always washing down the house. Even the landscape gets burned from the salt.Buy only items that will not rust and those that already exist, wash them down as often as possible."
3711,136615,How do I get my car spot free when washing and drying it? ,Use a chamois to dry after each wash. Apply a coat of carnuba wax at least once every 6 months.
3712,49721,"How do I reset the ""SERVICE ENGINE SOON"" warning light on my 2003 Ford F-150.? ","Well if the light is on you have to ask yourself why is it on?To reset it you can try( but it does not always work) remove the neg from the battery for 3 minets.If it does not reset, then you will have to connect it to a poratable scaner and it will tell the light to reset.If it will still not reset you will have to fix the reason why it is on befor it will reset"
3713,113786,how to fix mirror on 99 honda civic? ,'bout half a pound----been bad year for hens.Take it to a glass shop.
3714,25341,how do i replace a phone jack it has a red wire and i green and 2 white and blue wires. help me please? ,"Most of the time, the colors on the old and new jack will be the same, watch where they come off & put them back the same.If it was installed by a professional, you should be able to match the wires on the jack with the ones in the wall.If done by an amatuer, make sure they go back the way they came off."
3715,108434,how to replace heater core in Grand Am 1989? ,"1st, have a 1/4 inch metric socket set,pliers and a medium size flat screwdriver  handy.under the dash there are black plastic covers on either side...remove all 8mm or 7mm screws to remove these covers.2ND. in the center of dash (behind center console) is the heater core access cover..remove all screws remove lower dash vent hoses from  heater core access cover and remove cover from dash.3rd (now you can see the heater core) drain coolant into a suitable container.it is very likely that the coolant has already drained since the heater core  lines usually breaks because they are plastic,if not drain coolant  and remove clamps at heater hose on heater core side.remove the 4 screws holding the straps against the heater core. remove heater core. 4  reverse procedure to install and fill with coolant start car and run engine until heat comes of of ducts. check coolant level, fill as neccessay."
3716,47169,"how do i get my windows back open? i just hired some painters to paint them and now there glued shut. i dont want to pay $50 for them to send someone back out, so how can i do it myself","First, do not use a knife or razor. Either the paint is sticking the sash to the frame, or paint got in the window slider..sometimes when you paint windows it's not uncommon for the wood to swell also. Take a stiff glazing or putty knife and slowly work it into the edge where the sash meets the frame and work it slow, wiggle around the whole edge...in painting terms this is called ""Breaking the window"".... remember to pry slowly and evenly around all the edges, use your palms to press against the sash, don't bang it please...Now, when you do manage to get it open, leave them partially open as much as possible, make sure you check on them every so often as it can take two or three days for the paint to 'Cure'...I've restored many old homes, opened windows that were painted shut for years...Be patient..."
3717,111296,"How do I get my Ford 302 V8 running after it sits for a year? I have already changed the oil, filter, plugs, put in stabil for the gas. It starts up when I spray some gas into the carb, but then dies out right away. I have a good flow of gas to the fuel pump, but I think that may after sitting for a while, something might be stuck in the pump. How do I get it running?","Sounds like the gas has evaporated in the carburetor bowl.  When it evaporates it leaves a varnish film which will cover the jets and probably has the float needle stuck in it's jet.Do this:  Take the air filter off the carb, look down into the carb, take hold of the throttle linkage and move it to full throttle a couple of times.  You SHOULD see gas squirting into the throat of the carburetor.  If you don't it may still be the carb is stopped up, the fuel pump valves are stuck OR the gas filter is plugged up.   It is something that you will have to check. To check the flow of gas to the carb, take the gas line loose from the carb, put the end of the gas line in a suitable container and have someone turn the engine over.  If you get a good gas flow into the container, the fuel pump is ok.  Then lean more toward a stopped up carb.   Good luck.  Pops"
3718,95595,how to change rear brake shoes on a 1998 camry? i was not able to take the rear drum off...is there any trick to it...what are the steps in changing out the shoes?,"Yes there is a trick or several tricks.First with the em.brake off and the car in Neutral.Take off the tire,using a large hammer smack the drum in between the lug studs several times,this works 99% of the time.Then tap on the back of the drum,be sure not to hit the backing plate and bending it.put both hands on the drum across from each other moving side to side pulling on the drum.It should come off.You must have some brake tools to remove the shoes.You buy these tool at a car parts place where you buy the brake shoes.They can show you what you need.They are not that costly.A repair manual can also be of help and you can buy that there also.Do one side first leave the other side on in case you don't remember how the shoes go on.There is a primary shoe and a secondary shoe just compare them before you remove them.One shoe is longer than the other one.That is another reason not to take both sides off you can always go look at the other side.You should take both rear drums with you and have them turned at the auto parts place.Mark the drums L and R so they go back on the same side they came off of.If you do not have them turned you may experience a pulsation when braking when finished.Check for leaks (fluid)at the brake wheel cylinders,if you have one you must rebuild them or replace them.I would for sure get a repair book.You can get a Haynes or others that are cheap."
3719,26600,"how to fix my toilet? my toilet tank won't fill automatically after it is flushed....but when i turn the water off and then on again at the source, it does fill. how do i fix this without having to get behind the toilet after every flush?","somewhat odd - but depending on what sort of flush (well -water input) mechanism your toilet uses - the solution might be simple.case 1 - look inside, you have a big float (copper or plastic) at the end of a bent rod. The water is turned on. Push the rod down no more than an inch at the float end. Did the water run and try to fill the tank? if so you're almost done. Hold at the pivot and at the float end bend the rod up CAREFULLY a bit at a time (1/4 inch stages) and when there's enough water to flush ok, you're done. Look out for where the handle fits into the tank, keep at least 3/4 inch below that for water level. And the rise and fall of the float itself, and rod, should not hit or tangle in anything.Case 2 - you can move the float up and down, water starts to run, but doesn't finish filling up the tank. TRy this - there may be a screw at the short (pivot) ent of the float (ball) arm. try turning it (only a quarter turn) counterclockwise, then gently push and pull the arm down and up again. maybe the valve was stuck.case 3- the valve will have to be replaced, kits are available, and cost no more that $20-$25 (CDN so cheaper in the US) plus Rona/Revy can give you a free pamphlet that explains how to do it much better than the Chinese instructions sheet you might get in the actual kit. PS, buy a flex hose to replace the supply line, the solids (copper or plastic) are awful. Spend the extra five bucks.case4 - call a plumber - who will charge $75 to show up (if and when they do) , plus parts and labor. $200 might be getting away easy.  I'd say - check out Revy or the local public library first...;case4 - you dont have an arm based float - just a plastic column. Look at the bit on top, and see whare it sits relative to the level of water in the tank. give it a small poke down, does more water flow? Column style valvesa are almost always plastic, and here you will want to buy a replacement, installation is a half hour job and a good DIY project - these valves are even easier than the lever/float to install and adjust.Good Luck! B."
3720,125216,how do work turbo engine? ,The exhaust gases coming out of the exhaust manifold go through a fan and that causes the fan to spin at high speed. This fan has a shaft that connects it to the air intake where there is another fan that pushes air into the engine.
3721,61706,How do you stop young kids from vandalising a  5 foot high wooden garden fence? It backs onto a sheltered footpath and kids seem to take pleasure in smashing holes in the panels as they walk by.  Not to mention the traditional grafitti which has also appeared on the pieces that are left! Killing or maiming them is not an option but any other ideas would be welcome.  Repairing the fence is becoming expensive and just seems to encourage them.  Every fence in the lane is suffering so it's becoming a big problem.  The kids laugh and run away when challenged by anyone.  The police can't do anything unless the kids are caught in the act of damaging property.  All I want to do is build a fence and protect it from damage.  Maybe I should make it iron railings with barbed wire????  :-(,You need bricks.  Let 'em punch holes in a wall.
3722,107417,How do I go about bolting something into a concrete floor? ,"To  point other posts have been correct, except that you will need a special masonary bit to drill the concrete. When you buy it, as the person selling it to help match it to the size of the expanding anchor bolt. All should go smoothly, probably about two to five minutes for each bolt, depending upon the power of your drill. If you like, you may start each hole with a smaller bit, it will take less muscle and help guide the larger bit, less chance of it dancing about before it bites in."
3723,46653,"How can I conceal or ""patch"" dog claw scratches in my hardwood flooring? I have a medium light colored maple. ",go to hardware store and get same colored stain .only way without alot of sanding.if you dont like the way it looks you can always hide with a throw rug.
3724,127849,"How do I clean up melted plastic from oven? I have an electric oven and I scrapped all the bottom and the only smoke appears to be comming from the coils at the bottom, if I leave it on for awhile will it eventually quit smokin and also is it dangerous to breath in the smoke? or cook in it?   Any advice on how to get it more clean.",try sos pads(there made of steel real great for cleaning) )yahoo(
3725,16848,How do you get your car to smell like new? With out a high cost? ,"to mask bad odor just use some spray stuff.  But if you want to make it not stink, you've got to clean the carpet, seats, and headliner with a carpet cleaning wand.  You usually rent one at the supermarket.  lots of hot water, some soap, and a little bit of bleach to disinfect.  Then make sure it dries thoroughly in the next day or else the problem starts over again."
3726,92286,How do you change a cabin filter in a 2001 Honda Civic? ,"not sure ,check owners manual,mine are behind the glove box,just open it ,take off small panel and slide out the filters"
3727,19760,How can you tell if you need new shocks or struts? ,"Park the car and look at it from a distance directly in front and directly behind. If the front left corner is higher or lower than the front right corner, or if the back left corner is higher or lower than the back right corner, it may be time for a new suspension.Remember to take uneven loads out of the car first (no heavy boxes in the passenger seat), and remember that most roads slope slightly toward the curb, so a difference of an inch or two is probably ok.Other ways: If, when you drive over a bad road or railroad tracks or other rough terrain, the car should not ""bottom out"" (you'll feel it) on its suspension if the car is not excessively loaded.Also, a bad suspension may cause the tires to move out of alignment, and they might start developing unusual tread wear patterns (all wear on the inside half or outside half of the tire, for example), and you'll be able to see it. There are other things that can cause this so this does not automatically point to the suspension."
3728,130104,"How do you get rid of flies in the kitchen and bathroom? My friend has these little small flies, I assume, in her kitchen and bathroom. They stay around moisture... They put up those sticky tape things that catch the flies, but is there a way to get rid of them for good? They're all over when you go in the kitchen and bathroom.",Do you know why flies go to the kitchen or bathroom?The thing is flies likes to go to dirty and damp place.Try cleaning it as good as you can make it sparky and see what difference it can get.The profit you get is a fly free bathroom and kitchen and you get a free clean bathroom and kitchen
3729,71897,how do you pin a house when raising it? ,There is no pinning. There is I beams that go underneath the house and then hydraulic rams lift it off of the foundation. Thw weight alone keeps the house firm on the supports.
3730,59454,how to put on a body kit? ,goto home depot and buy some bolts and lock nuts with some washers. drill the hole where your stock holes are and stick the bolt through with the washers and locknuts and bolt it up. if the sides sit away from the body just get some industrial 3m double sided tape from pep boys or any parts store and mount it to your body
3731,124997,"How to light a gas heater? I just moved into an apartment with this old gas heater that is so difficult to start. There are no instructions besides ""turn all valves to off position. Wait for 5 min. Apply lighted match to pilot at the bottom of firebox. If equipped with manual reset safety valve, turn knob to pilot position and depress button or turn knob hard left aginst the stop until pilot remains lighted when released"".I turned the knob into pilot position, and while keeping it pressed, put the match to all sorts of places near the pilot- nothing happened. Actually I didn't see any holes through which the light from the match could start the ignition. Did anyone have experience with one of those? The model is ""Holly Del Mar"". There is this large rectangular heating section on the wall, the pilot box is at the bottom.","Do you know if the heater worked before you moved in??  Maybe it's been broke for a while.  If it did work and it looks to be in decent shape, then it's possible you aren't getting the match near the right place.  It's also possible that there may be another valve in the line, (actually there is supposed to be another valve), besides the saftety valve on the unit, that shuts off the gas to the thing completely.  That may be closed.   If it is, no amount of fooling around with the saftety valve is going to get it to light.   If you can find such a valve, it will usually have a red handle, or knob, that will be turned to a 90 degree angle, (crossways), to the pipe it's installed in.  If it is in that position, then it's off, turn it so it's in line with the pipe and then try to light the pilot.   If you've held down the pilot button for at least a minute and don't smell some gas down by the pilot area, then the gas is most likely turned off, or the saftety valve is no good."
3732,136068,How do you break in past a deadbolt? I need to break in a door that I lost a key for that is deadbolted. Any suggestions?,yes call a lock smith if you try to force the door its gonna be very expensive if you and you will break up the door and the face .
3733,80250,How do I remove the inner door panel of a 1993 Saturn SL1?? I can seem to get the locking mechenism and the handle out. What should I do?,Sounds like nobody knows but I can help.  Go to http://autos.groups.yahoo.com/group/Do_It_Yourself_Help/I will send you a step by step process on doing this.
3734,86775,"How would you fix a hole in the ceiling? It's a drop ceiling, and a tile fell out. The original tile won't work anymore. The only thing I can think of to do is nail boards over the hole. That's going to look stupid. Does anyone have any suggestions of something else I could use/do?Thanks!","A dropped ceiling is very easy to replace tiles in,check at Home stores for replacements"
3735,3513,how can I make my turn signal's work on a 93 chevy lumina 3.1 V6? ,need more info when you turn signal on did light on but is not flashing or it doesn't work at all? if it not flashing replace flasher it located around your fuses box (it look like black square box) or take it to Auto Zone they will check it for you for free of charge.
3736,133075,How do you change the back barrings of a 97 ford Taurus? If I dont repair right away what might the effects be I hear a sound coming from the back.  When I'm going like 10-15mph it sounds like the back tires are going to fall right off.  Then when I hit a bump I hear a clanking noise coming from the back.  I was at a garage and they told me it was the barring and that it was $70.00 plus labor.  Is it something I could have a family member due for me or am I better off having a more experienced person work on it.,"If the bearing is bad enough, it can cause your tire to tip in the back and cause undue stress on your braking components as well as other things.  Let it go even longer and it could lock up the rear tire and tear alot of stuff up.It is easy to change however.   Check and see if your car has ABS or not as this will make a difference with the new bearing.DISC BrakesRemove tireRemove caliper, brake pads, caliper bracket, and rotorRemove dust cap and large nutRemove hub assy and discardInstall hub assyInstall nut and torque (approx 140-180 ft/lbs)Install dust capInstall rotor, caliper bracket, brake pads and caliperInstall tireDRUM brakesRemove tire and brake drumRemove dust cap and large nutRemove hub assy and discardInstall hub assyInstall nut and torque (approx 140-180 ft/lbs)Install dust capInstall brake drum and tire"
3737,9046,"How do I get rid of arc streaks on my windshield? Does anyone know how to get rid of the streaks caused by the windshield wipers?  They cause a blurry line to radiate out from any light source at night and it is REALLY distracting.  You can see miniscule lines in the windshield from where the wipers have gone along and, apparently, scratched the glass.Thanks!","i own a repair shop,and if its scratched you cant get it out of it if you can feel it with your finger nail its to deep to buff out,any thing that you cant feel can be buffed out by an auto glass shop, good luck i hope this help,s."
3738,76052,How can having too many keys/key chains damage the ignition switch? ,"YES--- the weight and motion speeds up the deterioration of the inside  of the lock cylinder. It is metal on metal (key and tumblers) inside the lock, and it will eventually destroy the ignition. I sell key blanks and lock cylinders to new car dealers and next to theft, this is what keeps us in  business. Thanks for your support."
3739,60726,How can I reset the Service Engine light and the oil life indicator in my Honda Ridgeline? ,"I do enough oil changes for my business and constantly learning how to reset vehicles. With the Ridgeline, do the following.Turn the key to position II (Key on Engine off)Press the select button until the engine oil life indicator or the service message displays. Press the reset button for about 10 seconds. Select the appropriate answer. Maint. Reset Y or N) by pressing the select button over and over Y or N is displayed on the outside temperature display. Select the maint. Reset >Y and press and hold the reset button again to reset the engine oil life to 100%. You should see ""Oil Life 100%"" the next time you turn the key to position II. I hope that helps."
3740,25214,How to build a wooden gate? ,"Most gates are custom designed & fabricated to match the fence.  Nowadays, there are some great things at the hardware store / lumber yard for gate builder's including plans, special gate hinges, steel frames and diagonal braces and, sometimes, even advice or the phone number of a good carpenter.I suggest you start there.To say any more, I'd have to know how big the gate is, what you want to build the gate out of, what facing material you intend to use, the weight of everything (so I could figure out the posts at hinge side and strike side), what latch and opening hardware you want to use, and the skill level of the builder.."
3741,51389,"How do you get a screw out that the head has broken off.? the screw is in metal, not able to grip it to get it out.","If the screw is reasonably thick, try drilling a hole into the screw, then insert a thin screwdriver, or use the drill in reverse."
3742,19298,"how do i switch the rear light bulb (the red ones) of a ford focus 2004? there are two kinds of screws: ones i can open with my hands, and '+' shaped screws. i tried to open those with a screwdriver - but it didnt open.thanks for your help.","If you removed the black plastic wingnut type screws, that is all you need to take off.  Grab the entire lamp assembly and pull outward.  The + shaped white plastic things you were prying with a screwdriver are pin type retainers.  The pins in the lamp housing just clip into these.  Just pull outward on the lamp assembly and it will pull the pins out of the white plastic retainers.  Twist the bulb sockets to remove them from the housing."
3743,13368,how do I repair the wick in a candle? The wick is to short and the flame constently goes out.,"cut away some of the wax around the top of the candle close to the wick.  It will make the wick longer, and prevent the fire from going out prematurely."
3744,119202,How do you get # 1 plug out of a 1997  S10 Blazer 4.3? ,take the drivers side front tire off and then it should be visible it is still not very easy but if you dont take the tire off forget about it.
3745,61384,"How do I replace a steering wheel on a Corsa? Bit of bad luck. Someone broke into my car and wrenched off the steering wheel. I have found a second hand one on Ebay but would like to know whether it is easy to replace, or whether this should be done by a mechanic (how to get one to the car is a different question, of course). Thanks.","the following link is a database for every service manual, for every car on the road. i use it all the time.http://www.bedlib.org/ebsco.html(click on the auto repair reference center logo and then navigate with the tabs in the upper right corner when you find your car)"
3746,116805,"How do you replace a starter in a 1996 Subaru Legacy Outback? When we try to start the car, it makes a clicking sound.  The lights and everything work fine, so the battery is in good shape.  I just need to know how to install the starter...and by the way, it couldn't be anything else, could it?","the starter is located on the drivers side rear of engine, somewhat below the brake master cylinder. its failry easy to remove."
3747,2878,how do i get the emergency brake line off the back calipers on a 1994 cadilac concorse? on my car the bottom pin holding the caliper in place comes out so the caliper can fold up but the e brake line is stoping the caliper from folding the hole way up . it seems like to do so the brake line must come off does anyone know how to get that e brake line off,"From the top looking down, there is a bolt in the bracket that the cable goes thru that threads in to the calper. If memory serves, it's a 13mm head. Remove that bolt, the cable will swing up and out of the way."
3748,51832,"how can i change lower suspension arm on Peugeot 205 GLD? Anti-roll bar stops the end that sits in the chassis mount from sitting straight, it sits slightly at an angle so it's impossible to get the bolt through, got it in on the other side with brute force but is there any easier way?",I would disconnect the roll bar. Get it out of the way. Have fun with it.
3749,9037,How to operate a craftsman 2550 pressure washer? ,"first you have 2 hoses to hookup- the water hose and the hose that came with your pressure washer- the water hose is simple to figure out- the pressure washer hose is easy too once you know how - most pressure washers have slide couplers on them - their usually brass and the either slide forward or back - u have male and female adapters and you insert accordingly - make sure your spray gun is hooked up also- turn your water on, make sure you have fuel in your machine.  If you look down beside your fuel tank you should see the choke, throttle, on/off swicth, and possibly a primer- if theres a primer there will be instructions as to how many times to push it - turn your on/off switch to the on position- choke your carberator, again there should be directions as to where the choke position is - but after that you are ready to go - pull the rope and when it starts take it out of the choke position- usually it'll crank but cut off b/c the choke is on but once you get it running all you have to do is decide on what tip u want to use- your spray gun will have a lock on it so you may want to apply it while you're inserting it in your gun --- something good to remember is that the wider the tip opening, the wider the spray field- wide spraying tips are used for applying or misting the object before you pressure wash it, be extremely careful with tips that have small openings b/c they can cause serious damage to whatever you are spraying- i recommend using your #2 or #3 tip  -- you'll develop a feel for the spray gun fairly easy and then you'll be able to decide how close or far back you need to stand from an object to be effective- also remember to wear safety glasses"
3750,80711,How does the Subaru Outback compare to other 4 wheel drive vehicles? What are the major problems ? ,Having never owned one myself I cannot speak from experience. However I have seen many Subaru vehicles and consider them to be very sound in all aspects. One drawback would be they require all 4 tires to be replaced at the same time. Other than that I would consider buying one if there was a service center in my area that could work on them if needed.
3751,2178,how do you get in to an old floor safe with out a combo? ,Get a NDT firm (Non Destructive Testing) to do a 3d ultrasound of the locking mechanism and watch the tumblers while you turn it. You might also want a locksmith present to asses the images.
3752,50429,how can i make flat latex pait more glossy. i bought 3 gals and it is too flat looking.? ,"If you're done painting it, your only option is to repaint with either a glaze or with a new paint.  If the paint is still in the buckets, get something called a gloss medium or gloss glaze, and stir that in before painting.  It will thin it out so that it won't cover as well, but it will also provide the shine you're looking for."
3753,67248,"How can you repair a bathtub drain ??? w/o (tearing out the wall)that my husband wants to do, lol  , cause On the other side of the wall is our built-in dishwasher in the kitchen next to that is our kitchen sink  ??? we dont need to make an ant hill out of a mule hill !!! so, what's an inexspensive way should we go about repairing ???","The drain it's self unscrews out of the bottom of the tub, and a new one re threaded back into it's place. If it is the overflow, there are 2 screws that hold it into place, they can be removed allowing you to pull the water stop assembly up and out of the hole, you do the opposite to replace it with a new one. PS when you replace the drain in the bottom of the tub there are 2 things you will need. 1. the drain removal tool, and 2. some plumbers putty, both of which can be found at your local hardware store. Take an amount of plumbers putty in your hand and roll it into a log. Wrap it around the drain, and re-insert the drain back into place, if you have used enough plumbers putty it will work out from around the drain  (all around) as you tighten it back down.Good luck."
3754,73048,"How do I find a very good body shop? My friend's car was in an accident so they had it (front left quarter panel) repaired by a body shop, about a year later you can see the difference between the repaired side and the rest of the car in terms of color and texture.  Is this very common with body repairs?","You could check with the Chamber of Commerce, but even better contact the local Better Business Bureau to see how many complaints have been filed against local body shops. There is a large auto body shop here in Portland, Or, that has a long history of complaints. They charge far more than others and will not give the car back until the insurance company pays. They have an adversarial relationship with insurance companies, and sometimes the customer is caught in the middle. Find out which body shop has the fewest complaints."
3755,51554,How to repair a pipe? plastic pipe,NUmetal epoxy putty adheres to most any type of surface and will stop leaks.
3756,21523,how do you change door speakers in a 1998 blazer? ,Just take the door panels off and you will see.
3757,4901,"How can diarreaha stains be removed from a plaster, home ceiling? The plaster ceiling is nearly 80 years old.Any particular method so as to remove the fec. yet retain the finish?",there is a paint / primer called KILZ it works on everything !!
3758,39635,how do you stop the beeper on a 1995 Mercury Tracer? my beeper goes all the time and drives me crazy.? i have looked under the dash near drivers left foot and cant fijnd the blasted thing.,most of the secuirty alarms are hooked to the battery so if u follow the wire it might just have a short in the cord or a crossed wire. my suggestion would be to unhook it and the redo it again making sure no wires are touching.hope this helps.
3759,118637,how to mix grout for hollow masonry    ingredients and ratios? ,Should be on the bag. If not go to the home improvement center and check the bag that has the mix ratio on it.
3760,138991,how to clean a car using household stuff? ,"The problem with any of the household soaps is they are made to attack grease, etc. and other substances and break it down. Which means any type of dish/laundry soap will attack the finish (shine) on your paint. Ever see a car with the clear coat gone bad? The owner probably used Joy dish soap time after time. I suppose a very light dose of a baby shampoo just enough to get suds wouldn`t do too much harm, but keep it light. On the interior rugs and uphol. again a very light watered down dish or laundry soap for dirt would be OK, use a brush and `rinse` with clear water. The dash and hard plastic parts (tires) maybe just a damp cloth to clean away dirt, and a very light coat of Pledge-type product? After applying wipe with dry clean cloth. It may however attract dust and remain greasy feeling, haven`t tried that one. Overall you would be amazed at what just a damp cloth will clean, and actually just clear water, a rag, elbow grease and a towel can clean a car."
3761,81995,How can I re-paint a scratch on my car cheaply? Someone scraped down the side of my car and left a couple of small scratches on the side.,"Uh oh, better get Maaco."
3762,79855,how do you get scratches out of car glass windows? the scratches arent very deep but very noticable. please help!,"You basically remove the scratches  by buffing or polishing them out. polishing tools are available at any large automotive store. Make sure you use paper and masking tape to protect the trim and paint area around the windshield and to make clean-up lots easier.If you cant find it or dont want to risk something like that, you can send your car to a car wash or for servicing. The mechanics there will have the tools required.Bad news:  If your scratches are deep you will not be able to polish them out and a new windshield is your only solution. ""Deep"" means if your fingernail ""catches"" when you run it sideways over the scratch--it is probably gonna be too deep to polish out. As a last resort you could consult with a automotive glass speciality shop in your area for their opinion..it should be free, but don't be suprised if they want to sell you a windshield.Good luck.Arvind"
3763,62093,How do you remove blood stains from paint of 2004 Lexus? Car door slammed on finger and blood splattered two weeks ago.  Noticed blood on side of car and have tried to polish it out.  No luck.  What can be used to remove this without harm to paint.  Thanks.,"contact csi..lol  bleach seems to work on the TV show to remove blood,but it might damage the paint i don't know."
3764,59256,how can you make more power out of a 2.2L S-10 with out any major changes? ,"There really isnt much you can do with these little engines to get much more power cheaply.  Forget the special air filter modifications.  That is money wasted.You might check to see if a performance chip is available for this unit.  Some of these are cheap, and will give you some improvement.It is a little surprising that these little engines are rather gutless, but do not give particularly good economy either."
3765,140699,How does a central locking system in a car work? actually how does the alarm go off even when some one touches the non conducting part and how does the door lock go down automatically when you start the car,"i own a repair shop,and all of this is built in,its designed to do that ,its all built in to the control unit on it,just like a small computer it does what its been told to do,and its programmed from the factory to be this way,its not one of those things that can be explained ,its just the way its programmed,good luck,i hope this help,s."
3766,42998,How can you test a well water pressure tank to see if it is working correctly? I have basically no water except for a trickle. Is there any way I can test my pressure tank to see if it is working properly before I replace it. I have replaced pressure switch and submersible pump this year. Pressure tank is about 20 years old and I have never had any trouble out of it. It appears to have about 50 lbs. of pressure when checked with new tire gauge. Is there any way to see if it is working before I replace it? Please help.,"to correctly check your pressure tank you must first turn off the breaker/power to well .   Drain the tank by using the closet drain to the pressure tank. We install a water bib on the tank tee for this reason. Once you have drained all water  wiggle tank and see if it still has water in it. If it is heavy with water your bladder has developed a pinhole and the tank needs replaced. If bladder is good all water will leave tank.   NEXT using an airgauge check air in tank , it should be @ 28 lbs if your pressure switch is set to come on at 30lbs  . NEVER should they have 50lbs of air!   If you have a gauge on your tank tee and it is working correctly which they do fail fairly easy . You can find your cut in pressure by turning on power and refilling pressure tank. Once full turn on water somewhere and watch gauge on tee to see where the pressure switch kicks on and calls for water. You want to set your air pressure lower than the cut in pressure by at least 2 lbs. If you have any questions e-mail me and I will answer your questions. DO not listen to the previous answers. They don't have a clue what they are talking about."
3767,29331,how do I program a stanley wireless keypad door opener? ,"I'm assuming you mean a Garage door opener, on the opener itself (the part mounted to the ceiling)the are anywhere from 4 to 8 switches set in sequence, you will need to open your new remotes case and match the switches in it with the switches on the opener."
3768,34688,How do you stop a kitchen faucet from dripping and fix a clog? My sink faucet keeps running when turned off and now we have a clog in the sink. We have had to turn the water off until the clog is fixed. I have tried using drano and other max gels and nothing has worked. I have tried using a snake and I don't think it goes far enough top get to the clog. I need this fixed so my family can take a bath!!!!,"a plunger will almost always clear a clog, you can get those pressure blaster things from a home improvement store, the leak is different, that depends on what kind of faucet it is, if it's the old style just changing the compression washers might do it or you may need a new stem, if it's a newer style the cartridge or mixer needs to be replaced, they can be tough to remove."
3769,112185,how can i stop damp in my shed-everythings going mouldy!? ,"You must have ventilation,  and if you have trapped air in the shed you won't stop the problem.    Don't stand items that could draw moisture up from the floor, stand things on battons, don't have solid items flat against the side walls, move them away from the bottom of the wall to allow airspace.  If you put things away damp then things are only going to get worse.        I open my door while it is dry during the day, and only shut it when we go out or  before the damp evening sets in.  It's worth wiping tools over with a cloth and some WD40. Another good idea is to lay some damp proof membrane on the floor, you can get it a Wickes or the like."
3770,52251,"how to unstop a bathtub when plug is built in &will not unscrew? done tried long wiresticking it into hole,can't take apart built into wall, how do you get stopper out that won't unscrew just goes up and down?","You need to remove the overflow plate, the round thing about 1 ft above the drain and then use a drain snake (also called an auger) to unplug it. Bathtubs cannot be unplugged through the drain, only through the overflow."
3771,15431,"how do i know my microwave is operating safely? i just realized that my microwave oven is almost 15 years old.  at the time i purchased it, it was the top of the line model and included a convectional oven as well.  how do i know that i am not being radiated outside the oven while my food is getting nuked in the oven?","You can't without a mircowave energy detector. If it is in good condition, you're probably OK. If you're concerned, call a technician."
3772,77776,How can i repair an oil leak  at the oil fill tube? I have a 1985  chevy s 10 blazer with a 2.8 lt  v6. it  has  an oil leak  at the oil fill tube  need to know  how i can repair this  easly,"Does the filler tube have an extension? If so, remove the extension, and replace the rubber o-ring or seal. Rubber tends to swell and expand, or crack with age, when exposed to engine oil."
3773,61483,"How do you test the engine coil if it is built in to the distributer? there is no additional wires other than the six spark plug wires, and two electrical harnesses","The part you describe sounds like a COILPACK, not a distributor, for a six cylinder vehicle."
